Date,Openly,Highest,Lowermost,Close,Volume,avg
1996-06-26,6353.42,6413.56,6344.78,6380.87,,6379.17
1996-06-27,6455.49,6537.2,6451.7,6537.2,,6494.45
1996-06-28,6571.12,6573.54,6503.07,6507.05,,6538.305
1996-06-29,6557.46,6600.33,6531.64,6560.41,,6565.985
1996-07-02,6599.07,6624.69,6445.73,6497.83,,6535.21
1996-07-03,6468.07,6490.42,6430.64,6435.41,,6460.53
1996-07-04,6470.51,6524.24,6422.58,6428.4,,6473.41
1996-07-05,6464.67,6464.67,6415.16,6441.02,,6439.915
1996-07-06,6427.51,6427.51,6367.67,6380.75,,6397.59
1996-07-08,6375.48,6406.34,6313.31,6327.46,,6359.825
1996-07-09,6350.26,6350.26,6274.71,6328.23,,6312.485
1996-07-10,6285.72,6303.98,6225.59,6225.59,,6264.785
1996-07-11,6273.39,6275.41,6241.48,6247.19,,6258.445
1996-07-12,6201.51,6226.55,6176.09,6226.26,,6201.32
1996-07-13,6170.44,6203.29,6093.78,6116.88,,6148.535
1996-07-15,6145.03,6158.65,6045.2,6062.52,,6101.925
1996-07-16,5999.4,6030.07,5943.75,5955.5,,5986.91
1996-07-17,6007.34,6103.82,5959.36,6102.73,,6031.59
1996-07-18,6137.77,6137.77,6082.8,6122.2,,6110.285
1996-07-19,6194.01,6209.63,6161.84,6192.28,,6185.735
1996-07-20,6169.97,6210.61,6161.08,6210.61,,6185.845
1996-07-22,6216.96,6226.91,6154.19,6159.08,,6190.55
1996-07-23,6133.68,6133.68,6066.74,6086.16,,6100.21
1996-07-24,6046.25,6116.64,6042.81,6095.74,,6079.725
1996-07-25,6072.6,6107.02,6030.54,6034.07,,6068.78
1996-07-26,6070.79,6081.06,6046.75,6053.7,,6063.905
1996-07-27,6092.64,6173.95,6085.91,6173.95,,6129.93
1996-07-29,6195.7,6195.7,6120.4,6123.05,,6158.05
1996-07-30,6131.19,6149.13,6098.73,6106.97,,6123.93
1996-08-02,6182.03,6188.96,6148.81,6160.99,,6168.885
1996-08-03,6187.27,6187.27,6101.83,6106.87,,6144.55
1996-08-05,6084.39,6100.75,6062.52,6083.66,,6081.635
1996-08-06,6112.13,6274.01,6112.13,6266.98,,6193.07
1996-08-07,6294.19,6334.66,6241.4,6261.46,,6288.03
1996-08-08,6363.11,6400,6334.56,6341.93,,6367.28
1996-08-09,6264.86,6315.66,6263.95,6315.66,,6289.805
1996-08-10,6358.29,6358.4,6307.15,6314.88,,6332.775
1996-08-12,6344.89,6344.89,6298.6,6317.62,,6321.745
1996-08-13,6370.71,6388.31,6323.68,6325.16,,6355.995
1996-08-14,6321.93,6373.93,6313.93,6373.93,,6343.93
1996-08-15,6314.09,6340.33,6254.78,6284.93,,6297.555
1996-08-16,6295.93,6295.93,6224.3,6249.61,,6260.115
1996-08-17,6221.03,6244.45,6220.94,6228.62,,6232.695
1996-08-19,6202.64,6202.64,6017.49,6047.51,,6110.065
1996-08-20,5989.63,6065.2,5988.12,6057.44,,6026.66
1996-08-21,6152.16,6196.11,6138.49,6177.78,,6167.3
1996-08-22,6176.03,6188.87,6139.53,6160.82,,6164.2
1996-08-23,6193.82,6231.6,6179.26,6200.22,,6205.43
1996-08-24,6311.23,6311.23,6186.99,6190.56,,6249.11
1996-08-26,6214.03,6214.03,6174.86,6200.48,,6194.445
1996-08-27,6208.96,6232.53,6196.25,6232.53,,6214.39
1996-08-28,6275.41,6281.48,6248.59,6256.76,,6265.035
1996-08-29,6267.56,6312.43,6233.49,6312.43,,6272.96
1996-08-30,6356.5,6371.82,6305.76,6309.82,,6338.79
1996-08-31,6340.63,6340.63,6286.62,6324.6,,6313.625
1996-09-02,6347.97,6364.12,6304.35,6342.17,,6334.235
1996-09-03,6340.48,6355.75,6250.67,6257.97,,6303.21
1996-09-04,6197.54,6256.13,6197.54,6228.78,,6226.835
1996-09-05,6286.55,6306.47,6269.96,6304.96,,6288.215
1996-09-06,6304.57,6328.54,6286.07,6290.23,,6307.305
1996-09-07,6321.52,6371.97,6312.96,6371.97,,6342.465
1996-09-09,6426.49,6443.54,6417.96,6435.43,,6430.75
1996-09-10,6467.88,6467.88,6415.26,6415.76,,6441.57
1996-09-11,6451.2,6495.42,6448.98,6455.44,,6472.2
1996-09-12,6476.71,6476.71,6417.97,6425.68,,6447.34
1996-09-13,6426.95,6471.63,6402.3,6471.63,,6436.965
1996-09-14,6488.94,6498.58,6453.03,6464.55,,6475.805
1996-09-16,6495.96,6520.21,6488.22,6518.46,,6504.215
1996-09-17,6548.07,6552.27,6470.46,6478.44,,6511.365
1996-09-18,6452.37,6508.13,6452.37,6499.02,,6480.25
1996-09-19,6539.66,6558.26,6535.59,6535.59,,6546.925
1996-09-20,6546.36,6546.36,6492.3,6499.52,,6519.33
1996-09-21,6528.75,6528.81,6485.92,6490.09,,6507.365
1996-09-23,6512.91,6512.91,6447.46,6453.98,,6480.185
1996-09-24,6483.02,6500.06,6464.02,6477.85,,6482.04
1996-09-25,6483.17,6495.93,6438.24,6438.52,,6467.085
1996-09-26,6481.96,6510.16,6475.11,6508.17,,6492.635
1996-09-30,6536.22,6536.22,6499.63,6504.68,,6517.925
1996-10-01,6537.16,6537.16,6507.22,6513.73,,6522.19
1996-10-02,6541.47,6569.34,6531.57,6538.24,,6550.455
1996-10-03,6570.48,6611.81,6569.68,6611.58,,6590.745
1996-10-04,6642.73,6642.73,6600.64,6616.21,,6621.685
1996-10-05,6662.69,6670.64,6644.66,6644.66,,6657.65
1996-10-07,6680.66,6680.66,6617.47,6620.42,,6649.065
1996-10-08,6638.85,6638.85,6578.52,6584.91,,6608.685
1996-10-09,6573.18,6597.06,6569.76,6587.86,,6583.41
1996-10-11,6604.26,6604.26,6558.93,6578.36,,6581.595
1996-10-12,6599.51,6641.63,6599.51,6625.44,,6620.57
1996-10-14,6658.06,6674.91,6605.02,6626.41,,6639.965
1996-10-15,6646.29,6646.29,6612.83,6616.38,,6629.56
1996-10-16,6650.09,6650.09,6544.3,6551.26,,6597.195
1996-10-17,6526.44,6537.55,6493.62,6494.34,,6515.585
1996-10-18,6484.98,6518.63,6472.62,6475.42,,6495.625
1996-10-19,6496.77,6496.77,6412.18,6431.95,,6454.475
1996-10-21,6452.74,6470.91,6437.91,6441.15,,6454.41
1996-10-22,6460.01,6466.47,6419.25,6426.3,,6442.86
1996-10-23,6429.89,6438.6,6405.47,6437.06,,6422.035
1996-10-24,6452.32,6470.44,6451.26,6458.91,,6460.85
1996-10-28,6488.51,6488.51,6419.95,6424.72,,6454.23
1996-10-29,6415.03,6415.03,6356.05,6359.67,,6385.54
1996-10-30,6392.21,6426.09,6361.09,6426.09,,6393.59
1996-11-01,6450.68,6476.91,6441.65,6455.11,,6459.28
1996-11-02,6548.33,6585.54,6529.14,6562.94,,6557.34
1996-11-04,6599.87,6622.61,6575.2,6622.61,,6598.905
1996-11-05,6655.93,6660.93,6602.14,6604.14,,6631.535
1996-11-06,6644.22,6671.08,6628.64,6653.65,,6649.86
1996-11-07,6679.47,6679.47,6622.61,6629.68,,6651.04
1996-11-08,6644.58,6644.58,6581.96,6581.96,,6613.27
1996-11-09,6576.17,6593.38,6556.49,6583.08,,6574.935
1996-11-11,6601.57,6601.57,6565.86,6571.12,,6583.715
1996-11-13,6577.15,6586.53,6543.32,6577.29,,6564.925
1996-11-14,6608.26,6635.55,6597.02,6601.63,,6616.285
1996-11-15,6635.73,6635.73,6582.47,6587.44,,6609.1
1996-11-16,6611.2,6611.87,6579.59,6596.1,,6595.73
1996-11-18,6633.84,6692.89,6622.56,6659.72,,6657.725
1996-11-19,6710.11,6728.64,6671.11,6687.88,,6699.875
1996-11-20,6743.01,6764.65,6721.8,6729.36,,6743.225
1996-11-21,6771.39,6771.39,6690.41,6692.49,,6730.9
1996-11-22,6737.88,6793.37,6719.04,6761.39,,6756.205
1996-11-23,6824.85,6856.39,6782.52,6842.16,,6819.455
1996-11-25,6927.48,6949.63,6888.11,6938.87,,6918.87
1996-11-26,6966.89,6972.62,6915.41,6927.77,,6944.015
1996-11-27,7002.62,7002.62,6927.18,6932.96,,6964.9
1996-11-28,6849.14,6943.26,6849.14,6876.41,,6896.2
1996-11-29,6908,6908,6755.56,6765.93,,6831.78
1996-11-30,6816.04,6826.06,6782.16,6826.06,,6804.11
1996-12-02,6863.76,6982.81,6850.71,6982.81,,6916.76
1996-12-03,7071.54,7084.25,6932.36,6936.39,,7008.305
1996-12-04,6966.26,6967.61,6891.68,6943.64,,6929.645
1996-12-05,6990.23,7012.11,6910.22,6919.49,,6961.165
1996-12-06,6883.13,6895.67,6799.18,6806.81,,6847.425
1996-12-07,6790.9,6817.53,6769.91,6779.61,,6793.72
1996-12-09,6835.03,6835.03,6790.67,6808.83,,6812.85
1996-12-10,6858.64,6863.68,6833.4,6841.03,,6848.54
1996-12-11,6884.6,6884.6,6795.34,6802.74,,6839.97
1996-12-12,6786.16,6825.62,6769.08,6825.62,,6797.35
1996-12-13,6812.29,6861.48,6809.08,6825.1,,6835.28
1996-12-14,6871.52,6889.19,6868.14,6889.19,,6878.665
1996-12-16,6925.8,6930.54,6884.52,6891.42,,6907.53
1996-12-17,6908.9,6908.9,6847.85,6855.57,,6878.375
1996-12-18,6882.06,6896.52,6865.42,6896.52,,6880.97
1996-12-19,6921.7,6921.7,6853.64,6859.4,,6887.67
1996-12-20,6891.59,6922.39,6875.1,6890.66,,6898.745
1996-12-21,6922.21,6922.21,6878.83,6900.49,,6900.52
1996-12-23,6934.99,6954.73,6924.12,6932,,6939.425
1996-12-24,6962.65,6964.24,6929.88,6935.72,,6947.06
1996-12-26,6952.62,6952.62,6884.59,6889.03,,6918.605
1996-12-27,6870.11,6873.5,6848.55,6863.02,,6861.025
1996-12-28,6891.72,6908.9,6889.88,6903.9,,6899.39
1996-12-30,6945.9,6945.9,6907.59,6926.27,,6926.745
1996-12-31,6947.8,6947.8,6913.6,6933.94,,6930.7
1997-01-04,6806.3,6826.96,6789.34,6820.35,,6808.15
1997-01-06,6849.25,6865.07,6835.23,6844.75,,6850.15
1997-01-07,6869.46,6897.39,6864.52,6875.02,,6880.955
1997-01-08,6930.78,7033.03,6925.3,7019.43,,6979.165
1997-01-09,7060.19,7091.17,6999.48,7010.76,,7045.325
1997-01-10,7075.23,7111.7,7041.3,7094.77,,7076.5
1997-01-11,7178.18,7178.18,7116.94,7118.07,,7147.56
1997-01-13,7172.91,7195.7,7158.78,7189.47,,7177.24
1997-01-14,7246.66,7246.66,7135.65,7137.76,,7191.155
1997-01-15,7184.53,7190.9,7161.92,7165.46,,7176.41
1997-01-16,7213.85,7220.65,7185.89,7206.42,,7203.27
1997-01-17,7256.79,7256.79,7171.38,7173.42,,7214.085
1997-01-18,7190.66,7190.66,7141.65,7154.2,,7166.155
1997-01-20,7188.94,7254.73,7186.4,7254.32,,7220.565
1997-01-21,7328.86,7328.86,7249.91,7251.04,,7289.385
1997-01-22,7343.23,7348.95,7286.65,7290.77,,7317.8
1997-01-23,7377.76,7391.94,7213.25,7219.55,,7302.595
1997-01-24,7299.1,7313.08,7203.56,7248.01,,7258.32
1997-01-25,7262.67,7262.67,7189.63,7212.28,,7226.15
1997-01-27,7228.78,7228.78,7156.12,7156.96,,7192.45
1997-01-28,7182.64,7182.64,7143.94,7146.21,,7163.29
1997-01-29,7160.96,7182.45,7142.21,7149.54,,7162.33
1997-01-30,7206.03,7250.51,7201.41,7221.98,,7225.96
1997-01-31,7283.27,7302.98,7276.85,7283.4,,7289.915
1997-02-01,7343.38,7357.7,7309.6,7315.39,,7333.65
1997-02-03,7371.35,7371.35,7332.94,7346.88,,7352.145
1997-02-11,7404.35,7430.9,7387.79,7410.47,,7409.345
1997-02-12,7441.53,7463.36,7402.54,7424.1,,7432.95
1997-02-13,7475.16,7542.69,7459.02,7536.28,,7500.855
1997-02-14,7606,7606,7485.03,7499.51,,7545.515
1997-02-15,7570.59,7643.04,7565.29,7598.93,,7604.165
1997-02-17,7663.63,7691.57,7609.55,7687.18,,7650.56
1997-02-18,7524.71,7656.77,7524.71,7642.03,,7590.74
1997-02-19,7736.71,7762.38,7654.88,7656.85,,7708.63
1997-02-20,7637.71,7724.96,7567.07,7678.04,,7646.015
1997-02-21,7767.5,7793.8,7720.93,7791.19,,7757.365
1997-02-22,7889.22,7889.22,7735.6,7739.94,,7812.41
1997-02-24,7836.97,7909.29,7808.56,7908.61,,7858.925
1997-02-25,7944.78,7953.95,7857.77,7887.36,,7905.86
1997-02-26,7950.99,7950.99,7722.06,7730.49,,7836.525
1997-02-27,7795.13,7832.07,7695.4,7832.07,,7763.735
1997-02-28,7844.3,7923.81,7826.48,7875.32,,7875.145
1997-03-01,7960.5,8000.32,7921.05,7983.71,,7960.685
1997-03-03,7886.91,7955.77,7879.86,7880.45,,7917.815
1997-03-04,7951.75,7958.38,7914.42,7956.57,,7936.4
1997-03-05,8029.39,8049.94,8004.48,8019.46,,8027.21
1997-03-06,8125.39,8134.91,8059.29,8081,,8097.1
1997-03-07,8134.33,8162.68,8107.4,8162.68,,8135.04
1997-03-08,8245.27,8245.27,8154.61,8182.44,,8199.94
1997-03-10,8224.6,8224.6,8156.07,8174.18,,8190.335
1997-03-11,8216.88,8272.71,8216.88,8246.64,,8244.795
1997-03-12,8330.86,8330.86,8238.37,8255.07,,8284.615
1997-03-13,8294.76,8299.14,8179.74,8268.15,,8239.44
1997-03-14,8308.55,8308.55,8221.46,8275.57,,8265.005
1997-03-15,8328.84,8342.29,8285.94,8291.31,,8314.115
1997-03-17,8327.32,8426.42,8327.32,8426.42,,8376.87
1997-03-18,8492.72,8546.9,8437.95,8526.2,,8492.425
1997-03-19,8599.52,8599.52,8405.63,8441.52,,8502.575
1997-03-20,8500.4,8522.7,8451.13,8492.67,,8486.915
1997-03-21,8427.53,8555.96,8220.24,8230.07,,8388.1
1997-03-22,8288.44,8288.44,8128.5,8234.07,,8208.47
1997-03-24,8253.56,8253.56,7936.57,7946.88,,8095.065
1997-03-25,8060.58,8060.58,7830.75,7843.43,,7945.665
1997-03-26,7900.34,8029.33,7858.14,8029.33,,7943.735
1997-03-27,8084.95,8135.62,8024.48,8089.71,,8080.05
1997-03-28,8085.57,8151.3,8059.06,8119.7,,8105.18
1997-03-31,8079.12,8103.03,7947,8004.2,,8025.015
1997-04-01,8081.37,8163.41,8063.82,8163.41,,8113.615
1997-04-02,8227.26,8258.92,8188.22,8203.89,,8223.57
1997-04-03,8316.62,8392.96,8287.76,8367.57,,8340.36
1997-04-07,8457.63,8519.35,8419.01,8517.7,,8469.18
1997-04-08,8624.78,8624.78,8381.53,8460.63,,8503.155
1997-04-09,8530.94,8663.07,8468.56,8655.82,,8565.815
1997-04-10,8758.41,8758.41,8531.7,8584.12,,8645.055
1997-04-11,8641.21,8641.21,8544.2,8593.08,,8592.705
1997-04-12,8510.63,8586.91,8478.35,8487.89,,8532.63
1997-04-14,8534.4,8639.37,8450.43,8639.37,,8544.9
1997-04-15,8644.77,8703.8,8599.45,8616.11,,8651.625
1997-04-16,8702.63,8714.28,8614.78,8614.78,,8664.53
1997-04-17,8551.79,8615.91,8484.25,8492.1,,8550.08
1997-04-18,8570.26,8570.26,8315.35,8326.53,,8442.805
1997-04-19,8359.15,8372.55,8251.4,8302.25,,8311.975
1997-04-21,8407.92,8444.45,8369.35,8421.87,,8406.9
1997-04-22,8459.23,8473.43,8393.15,8430.62,,8433.29
1997-04-23,8553.43,8636.93,8525.62,8576.94,,8581.275
1997-04-24,8630.95,8656.05,8570.79,8629.23,,8613.42
1997-04-25,8670.06,8716.41,8644.65,8654.19,,8680.53
1997-04-26,8736.03,8744.17,8609.25,8661.72,,8676.71
1997-04-28,8725.11,8750.15,8650.22,8660.76,,8700.185
1997-04-29,8649.78,8687.92,8561.9,8592.44,,8624.91
1997-04-30,8649.36,8649.36,8475.97,8485.66,,8562.665
1997-05-02,8497.06,8497.06,8157.67,8187,,8327.365
1997-05-03,8240.62,8314.98,8116.48,8314.67,,8215.73
1997-05-05,8213.12,8308.94,8213.12,8269.43,,8261.03
1997-05-06,8293.81,8349.99,8274.33,8294.27,,8312.16
1997-05-07,8357.92,8427.07,8332.13,8427.07,,8379.6
1997-05-08,8468.19,8479.32,8345.55,8349.85,,8412.435
1997-05-09,8236.56,8287.3,8168.29,8233.37,,8227.795
1997-05-10,8340.62,8359.91,8268.76,8274.19,,8314.335
1997-05-12,8331.22,8331.22,7956.61,7966.64,,8143.915
1997-05-13,8029.41,8029.41,7893.73,7952.12,,7961.57
1997-05-14,8012.15,8191.59,7991.29,8181.62,,8091.44
1997-05-15,8094.5,8156.96,7987.36,7996.1,,8072.16
1997-05-16,8061.58,8136.09,8035.46,8081.79,,8085.775
1997-05-17,8133.68,8153.82,8101.68,8141.12,,8127.75
1997-05-19,8096.29,8126.08,8055.4,8107.54,,8090.74
1997-05-20,8158.15,8158.15,7987.84,7996.75,,8072.995
1997-05-21,8050.38,8050.38,7951.67,8022.89,,8001.025
1997-05-22,8061.18,8157.8,8059.36,8150.66,,8108.58
1997-05-23,8159.17,8192.91,8131,8144.38,,8161.955
1997-05-24,8200.77,8211.63,8165.99,8178.7,,8188.81
1997-05-26,8239.11,8248.48,8186.29,8194.66,,8217.385
1997-05-27,8180.88,8217.38,8113.31,8123.26,,8165.345
1997-05-28,8121.98,8121.98,8043.18,8058.46,,8082.58
1997-05-29,8083.45,8127.16,7988.37,7997.65,,8057.765
1997-05-30,8028.1,8058.21,7975.78,8004.49,,8016.995
1997-05-31,8054.62,8163.11,8047.85,8163.11,,8105.48
1997-06-02,8203.77,8213.87,8170.15,8197.3,,8192.01
1997-06-03,8258.47,8277.76,8234.46,8255.78,,8256.11
1997-06-04,8308.17,8316.38,8264.8,8282.91,,8290.59
1997-06-05,8311.09,8317.79,8225.52,8231.3,,8271.655
1997-06-06,8301.58,8353.65,8291.64,8342.94,,8322.645
1997-06-07,8436,8436,8306.75,8367.46,,8371.375
1997-06-10,8367.2,8419.9,8338.16,8392.98,,8379.03
1997-06-11,8388.2,8408.22,8257.14,8267,,8332.68
1997-06-12,8342.02,8342.02,8179.94,8259.28,,8260.98
1997-06-13,8275.45,8355.87,8275.45,8315.02,,8315.66
1997-06-14,8394.55,8512.83,8394.55,8502.18,,8453.69
1997-06-16,8589.2,8658.52,8583.51,8640.45,,8621.015
1997-06-17,8739.69,8763.88,8667.81,8679.24,,8715.845
1997-06-18,8731.65,8753.89,8657.48,8713.49,,8705.685
1997-06-19,8797.96,8827.88,8632.55,8636.29,,8730.215
1997-06-20,8778.83,8895.34,8744.87,8882.13,,8820.105
1997-06-21,9021.87,9021.87,8804.53,8833.83,,8913.2
1997-06-23,8896.1,8940.88,8847.97,8925.12,,8894.425
1997-06-24,8948.69,9014.48,8896.78,8918.17,,8955.63
1997-06-25,8948.1,8978.98,8921.16,8956.41,,8950.07
1997-06-26,9036.07,9045.35,8842.4,8871.76,,8943.875
1997-06-27,8983.32,9004.18,8880.3,8984.59,,8942.24
1997-06-28,9048.28,9074.34,9012.75,9024.48,,9043.545
1997-06-30,9130.41,9131.86,9019.32,9030.28,,9075.59
1997-07-02,9094.27,9124.3,8988.13,8996.72,,9056.215
1997-07-03,9061.6,9061.6,8997.51,9027.63,,9029.555
1997-07-04,9144.96,9218.21,9119.25,9192.57,,9168.73
1997-07-07,9365.19,9370.41,9304.82,9322.84,,9337.615
1997-07-08,9345.55,9371.5,9282.1,9305.27,,9326.8
1997-07-09,9391.28,9415.58,9343.3,9362.68,,9379.44
1997-07-10,9470.93,9511.8,9420.71,9429.74,,9466.255
1997-07-11,9498.07,9526.74,9333.79,9394.63,,9430.265
1997-07-14,9626.34,9626.34,9561.08,9593.54,,9593.71
1997-07-15,9714.78,9714.78,9451.45,9555.98,,9583.115
1997-07-16,9634.79,9648.43,9482.45,9544.56,,9565.44
1997-07-17,9742.58,9889.45,9571.8,9571.8,,9730.625
1997-07-18,9669.74,9677.4,9555.98,9677.4,,9616.69
1997-07-21,9814.25,9896.73,9750.7,9833.77,,9823.715
1997-07-22,9877.39,9877.39,9543.76,9550.4,,9710.575
1997-07-23,9694.28,9694.28,9345.9,9381.06,,9520.09
1997-07-24,9500.86,9632.42,9475.54,9632.42,,9553.98
1997-07-25,9719.06,9819.77,9710.27,9808.91,,9765.02
1997-07-28,9929.98,9995.37,9899.58,9923.05,,9947.475
1997-07-29,9980.11,10058,9892.34,9892.34,,9975.17
1997-07-30,9953.94,10000.6,9898.3,9942.79,,9949.45
1997-07-31,10111.8,10113.6,10050.9,10066.4,,10082.25
1997-08-01,9953.31,10102.8,9942.34,10001.6,,10022.57
1997-08-04,10167.3,10167.3,10059.1,10065.8,,10113.2
1997-08-05,10077.1,10077.1,9914.1,9919.68,,9995.6
1997-08-06,9991.32,9991.32,9833.44,9861.47,,9912.38
1997-08-07,9935.21,9962.21,9822.14,9840.88,,9892.175
1997-08-08,9921.91,9934.54,9851.79,9923.84,,9893.165
1997-08-11,10035.4,10036,9863.63,9897.27,,9949.815
1997-08-12,9895.99,9932.34,9759.36,9807.74,,9845.85
1997-08-13,9870.24,9870.24,9547.8,9556.12,,9709.02
1997-08-14,9659.69,9659.69,9501.63,9632.34,,9580.66
1997-08-15,9728.49,9804.2,9700.75,9770.8,,9752.475
1997-08-19,9788.24,9806.29,9703.9,9712.45,,9755.095
1997-08-20,9831.56,9856.59,9797.25,9855.16,,9826.92
1997-08-21,9983.34,10054.5,9983.34,10025.1,,10018.92
1997-08-22,9992.28,10056.2,9979.73,10020.5,,10017.965
1997-08-25,10026.5,10057.1,9994.75,10011.5,,10025.925
1997-08-26,10134.3,10166.9,10082,10116.8,,10124.45
1997-08-27,10191.8,10256.1,10040.5,10050.7,,10148.3
1997-08-28,10067.5,10067.5,9796.88,9827.49,,9932.19
1997-09-01,9861.75,9861.75,9499.52,9504.99,,9680.635
1997-09-02,9564.44,9564.44,9185.49,9211.67,,9374.965
1997-09-03,9460.75,9502.73,9375.77,9460.76,,9439.25
1997-09-04,9421.34,9466.61,9117.87,9147.85,,9292.24
1997-09-05,9278.31,9304.1,9141.43,9290.39,,9222.765
1997-09-08,9357.03,9357.03,9133.43,9149.29,,9245.23
1997-09-09,9154.06,9174.43,9002.77,9079.36,,9088.6
1997-09-10,9242.98,9269.87,9134.43,9145.18,,9202.15
1997-09-11,9038.9,9134.45,9027.88,9115.1,,9081.165
1997-09-12,9157.23,9191.72,9142.53,9155.24,,9167.125
1997-09-15,8996.71,9020.73,8898.13,8932.02,,8959.43
1997-09-17,9070.23,9123.17,9020.37,9087.55,,9071.77
1997-09-18,9075.32,9141.33,9055.37,9141.33,,9098.35
1997-09-19,9189.59,9292.12,9187.21,9243.71,,9239.665
1997-09-22,9257.09,9288.95,9216.58,9220.99,,9252.765
1997-09-23,9230.09,9230.09,9053.77,9073.77,,9141.93
1997-09-24,9032,9083.95,8978.73,8994.02,,9031.34
1997-09-25,9168.11,9168.11,8785.96,8791.81,,8977.035
1997-09-26,8750.78,8829.1,8599.82,8719,,8714.46
1997-09-30,8806.84,8812.01,8658.06,8708.83,,8735.035
1997-10-01,8737.08,8737.08,8625.84,8695.02,,8681.46
1997-10-02,8698.67,8733.61,8502.3,8504.66,,8617.955
1997-10-03,8393.88,8537.18,8393.88,8537.18,,8465.53
1997-10-06,8405.3,8498.74,8384.35,8392.59,,8441.545
1997-10-07,8285.28,8368.29,8177.54,8221.35,,8272.915
1997-10-08,8285.89,8325.61,8204.91,8255.82,,8265.26
1997-10-09,8373.2,8461.87,8364.76,8461.87,,8413.315
1997-10-13,8503.8,8512.57,8444.18,8463.16,,8478.375
1997-10-14,8480.77,8489.38,8391.3,8429.35,,8440.34
1997-10-15,8381.3,8392.54,8256.32,8262.4,,8324.43
1997-10-16,8177.39,8203.13,7967.41,7997.81,,8085.27
1997-10-17,8084.19,8084.19,7654.88,7832.15,,7869.535
1997-10-20,7579.86,7579.86,7274.97,7316.78,,7427.415
1997-10-21,7468.83,7734.05,7468.83,7734.05,,7601.44
1997-10-22,7752.32,7835.55,7529.36,7692.47,,7682.455
1997-10-23,7739.55,7901.81,7669.76,7825.01,,7785.785
1997-10-24,7536.03,7741.81,7536.03,7719.04,,7638.92
1997-10-27,7719.86,7788.42,7655.99,7662.53,,7722.205
1997-10-28,7280.64,7339.6,7186.7,7210.01,,7263.15
1997-10-29,7391.31,7391.31,7089.56,7089.56,,7240.435
1997-10-30,7136.24,7315.82,7040.54,7313.4,,7178.18
1997-11-03,7419.34,7651.63,7406.1,7646.35,,7528.865
1997-11-04,7835.6,7940.2,7764.03,7785.32,,7852.115
1997-11-05,7733.22,7864.22,7733.22,7864.22,,7798.72
1997-11-06,7987.08,8090.14,7983.92,8076.77,,8037.03
1997-11-07,8076.52,8137.02,7778.66,7860.09,,7957.84
1997-11-10,7724.87,7810.99,7644.52,7767.14,,7727.755
1997-11-11,7765.22,7797.72,7681.14,7712.16,,7739.43
1997-11-13,7544.87,7587.97,7515.64,7554.94,,7551.805
1997-11-14,7673.14,7681.31,7481.39,7482.92,,7581.35
1997-11-17,7528.33,7690.54,7499.25,7690.54,,7594.895
1997-11-18,7870.02,7876.14,7642.94,7644.97,,7759.54
1997-11-19,7606.49,7705.4,7606.49,7705.4,,7655.945
1997-11-20,7747.86,7806.68,7689.19,7693.29,,7747.935
1997-11-21,7762.23,7773.35,7732.72,7773.35,,7753.035
1997-11-24,7880.02,7880.02,7751.32,7756.25,,7815.67
1997-11-25,7702.72,7773.18,7698.48,7759.97,,7735.83
1997-11-26,7819.79,7819.79,7694.72,7698.24,,7757.255
1997-11-27,7737.47,7762.15,7690.11,7762.15,,7726.13
1997-11-28,7833.47,7876.91,7794.78,7797.19,,7835.845
1997-12-01,7446.49,7454.98,7354.92,7400.64,,7404.95
1997-12-02,7455.51,7679.53,7455.51,7679.53,,7567.52
1997-12-03,7651.68,7904.16,7651.68,7902.51,,7777.92
1997-12-04,8003.87,8060.28,7919.4,8050.13,,7989.84
1997-12-05,8175.19,8280.65,8121.9,8166.87,,8201.275
1997-12-08,8265.36,8402.17,8265.36,8402.17,,8333.765
1997-12-09,8512.61,8512.61,8325.23,8333.49,,8418.92
1997-12-10,8368.16,8532.25,8368.16,8503.55,,8450.205
1997-12-11,8438.38,8451.93,8250.92,8270.58,,8351.425
1997-12-12,8135.17,8398.27,8135.17,8398.27,,8266.72
1997-12-15,8420.91,8420.91,8241.49,8241.49,,8331.2
1997-12-16,8341.35,8341.35,8172.83,8193.65,,8257.09
1997-12-17,8297.69,8347.2,8241.69,8347.2,,8294.445
1997-12-18,8361.9,8380.72,8253.88,8255.05,,8317.3
1997-12-19,8205.83,8305.83,8091.17,8092.58,,8198.5
1997-12-22,8223.69,8226.14,8096.99,8104.03,,8161.565
1997-12-23,8192.7,8192.7,8032.53,8038.31,,8112.615
1997-12-24,7925.1,8080.81,7920.1,8075.05,,8000.455
1997-12-26,8135.45,8205.7,8113.23,8132.5,,8159.465
1997-12-29,8111.77,8113.23,8069.17,8076.65,,8091.2
1997-12-30,8167.34,8167.34,8116.15,8145.77,,8141.745
1997-12-31,8226.33,8243.6,8176.7,8187.27,,8210.15
1998-01-05,8154.92,8154.92,8025.74,8028.63,,8090.33
1998-01-06,7994.68,7999.62,7938.67,7966.18,,7969.145
1998-01-07,7968.54,8017.52,7821.75,7835.56,,7919.635
1998-01-08,7860.03,7871.11,7775.26,7778.16,,7823.185
1998-01-09,7779.11,7813.86,7647.24,7737.2,,7730.55
1998-01-12,7578.14,7592.67,7373.14,7375.14,,7482.905
1998-01-13,7496.38,7517.12,7399.48,7513.24,,7458.3
1998-01-14,7617.53,7798.25,7617.53,7798.25,,7707.89
1998-01-15,7856.15,7856.15,7765.99,7770.77,,7811.07
